X,Y,OBJECTID,Main_Categ,Sub_Catego,Company_Na,Address,City,State,ZIP_Code,County,SNAP_Acc
-76.8845829998816,38.8494220002191,2741,Supermarket, ,SHOPPERS,2950 Donnell Dr,Forestville,MD,20747,Prince Georges,Yes
-77.0714630004256,38.6304400002772,2742,Supermarket, ,Food Lion Inc,2960 Marshall Hall Rd,Bryans Road,MD,20616,Charles,Yes
-78.915926999828,39.6520539996833,2743,Convenience Store,Gas Station,Frostburg Petroleum,297 E Main St,Frostburg,MD,21532,Allegany,
-76.9216789996079,38.6243129999694,2744,Convenience Store,Pharmacy,Walgreens,2970 Shasho Pl,Waldorf,MD,20603,Charles,Yes
-76.9712280000632,39.4931589999013,2745,Convenience Store,Gas Station,Painters Mill BP Svc Ctr,2970 Summer Dr,Westminster,MD,21157,Carroll,
-76.6548940000686,38.7614909996853,2746,Convenience Store,Gas Station,BP,2975 Chesapeake Beach Rd W,Dunkirk,MD,20754,Calvert,
-75.8197950004457,39.5988029996763,2747,Convenience Store,Chain,7-Eleven,299 E Pulaski Hwy,Elkton,MD,21921,Cecil,Yes
-76.7737020004085,38.4915109996522,2748,Small Grocery/Corner Store, ,Ally's Stop & Shop,29948 Three Notch Rd,Charlotte Hall,MD,20622,St Marys,
-76.7757479997063,38.4915499998422,2749,Convenience Store,Chain,7-Eleven,29969 Three Notch Rd,Charlotte Hall,MD,20622,St Marys,Yes
-76.4687769997809,39.3515129997604,2750,Small Grocery/Corner Store, ,Everest Greenish Groceries,3 Damian Ct,Rosedale,MD,21237,Baltimore,
-77.3153009995627,39.5345839998442,2751,Supermarket, ,Trouts Market Inc,3 N Main St # 1,Woodsboro,MD,21798,Frederick,Yes
-77.2266760002055,39.1629679998063,2752,Convenience Store,Chain,7-Eleven,3 Professional Dr,Gaithersburg,MD,20879,Montgomery,Yes
-75.8573459995583,37.9798050002827,2753,Small Grocery/Corner Store, ,Big Willeys,3 S 7th St,Crisfield,MD,21817,Somerset,
-76.8298060003055,39.4658420003449,2754,Convenience Store,Chain,Dash In Food Stores,30 Main St,Reisterstown,MD,21136,Baltimore,Yes
-76.2644279999975,38.9726179997455,2755,Convenience Store,Chain,High's,300 Abruzzi Dr,Chester,MD,21619,Queen Annes,
-77.4370420002036,39.3953510002905,2756,Convenience Store,Pharmacy,CVS Pharmacy,300 Ballenger Center Dr,Frederick,MD,21703,Frederick,Yes
-75.8631130004261,38.6434800001826,2757,Small Grocery/Corner Store, ,Shop Stop Inc,300 Broad St,Hurlock,MD,21643,Dorchester,Yes
-76.6285070001006,39.2931569997023,2758,Convenience Store,Pharmacy,Walgreens,300 Martin Luther King Jr Blvd,Baltimore,MD,21201,Baltimore City,Yes
-76.6708419997167,39.5917110001511,2759,Convenience Store,Gas Station,Exxon,300 Mount Carmel Rd,Parkton,MD,21120,Baltimore,
-76.5629160002859,39.1316499997692,2760,Convenience Store,Gas Station,Sam BP,300 Mountain Rd,Pasadena,MD,21122,Anne Arundel,
-76.6155989999853,39.2926589997134,2761,Convenience Store,Chain,7-Eleven,300 N Charles St,Baltimore,MD,21201,Baltimore City,Yes
-76.3712739998781,39.4239599997498,2762,Convenience Store,Pharmacy,Walgreens,300 Pulaski Hwy,Joppa,MD,21085,Harford,Yes
-76.5694449997883,39.2884419998678,2763,Small Grocery/Corner Store, ,Tex Mex Corners,300 S Highland Ave,Baltimore,MD,21224,Baltimore City,Yes
-77.4258920004043,39.4088979997956,2764,Convenience Store,Gas Station,A1 Choice,300 S Jefferson St,Frederick,MD,21701,Frederick,
-76.6469930000395,39.2841180000506,2765,Small Grocery/Corner Store, ,South Monroe Grocery,300 S Monroe St,Baltimore,MD,21223,Baltimore City,
-76.311368000017,38.9755929999873,2766,Supermarket, ,Food Lion,300 Thompson Creek Mall # D,Stevensville,MD,21666,Queen Annes,Yes
-76.4933770000188,39.2738169997745,2767,Small Grocery/Corner Store, ,Quick Mart Trappe Road,300 Trappe Rd,Dundalk,MD,21222,Baltimore,Yes
-76.6196670000881,39.289516999934,2768,Convenience Store,Chain,7-Eleven,300 W Baltimore St,Baltimore,MD,21201,Baltimore City,Yes
-76.3096599999296,39.4788800002309,2769,Convenience Store,Chain,7-Eleven,3000 Abingdon Rd,Abingdon,MD,21009,Harford,Yes
-76.6668830002921,39.2953119997265,2770,Small Grocery/Corner Store, ,Full Moon Grocery,3000 Arunah Ave,Baltimore,MD,21216,Baltimore City,
-79.1010690001473,39.6914889998815,2771,Convenience Store,Gas Station,Pilot Travel Ctr,3000 Chestnut Ridge Rd,Grantsville,MD,21536,Garrett,Yes
-76.948212999889,38.8425270002045,2772,Convenience Store,Gas Station,Iverson Mall Exxon,3000 Colebrooke Dr,Suitland,MD,20746,Prince Georges,
-76.8936179998878,39.4944009997587,2773,Convenience Store,Pharmacy,Walgreens,3000 Gamber Rd,Finksburg,MD,21048,Carroll,Yes
-76.8936179998878,39.4944009997587,2774,Supermarket, ,Food Lion,3000 Gamber Rd # 1,Finksburg,MD,21048,Carroll,Yes
-76.6678930004206,39.3125050002454,2775,Small Grocery/Corner Store, ,Your Convenience Store,3000 Windsor Ave,Baltimore,MD,21216,Baltimore City,
-76.9593309999012,38.8533050001992,2776,Small Grocery/Corner Store, ,Marlborough House Mini Mart,3001 Branch Ave,Temple Hills,MD,20748,Prince Georges,Yes
-76.6169709996137,39.3251640002216,2777,Convenience Store,Chain,7-Eleven,3003 N Charles St,Baltimore,MD,21218,Baltimore City,Yes
-76.4866409999288,39.2779359998165,2778,Convenience Store,Chain,7-Eleven,3003 North Point Rd,Baltimore,MD,21222,Baltimore,Yes
-76.5129230003149,39.4099459998707,2779,Small Grocery/Corner Store, ,Soda Pop Shop,3003 Northwind Rd,Parkville,MD,21234,Baltimore,
-76.8716999998806,38.8475899996944,2780,Convenience Store,Chain,7-Eleven,3004 Forestville Rd,Forestville,MD,20747,Prince Georges,Yes
-76.3091810002538,39.4769300000621,2781,Convenience Store,Pharmacy,Walgreens,3005 Emmorton Rd,Abingdon,MD,21009,Harford,Yes
-75.767263000359,38.6952170001821,2782,Small Grocery/Corner Store, ,Lucky Corner,301 E Central Ave,Federalsburg,MD,21632,Caroline,
-75.8189700002651,39.5986019998427,2783,Convenience Store,Pharmacy,Walgreens,301 E Pulaski Hwy,Elkton,MD,21921,Cecil,Yes
-77.7145439998971,39.6391340000478,2784,Convenience Store,Chain,Sheetz,301 E Washington St,Hagerstown,MD,21740,Washington,Yes
-76.5558670002014,38.9303930001615,2785,Convenience Store,Chain,Royal Farms,301 Londontown Rd,Edgewater,MD,21037,Anne Arundel,Yes
-77.7243420001595,39.6492659998113,2786,Convenience Store,Gas Station,Exxon,301 N Burhans Blvd,Hagerstown,MD,21740,Washington,
-76.0754720000185,38.780313999822,2787,Convenience Store,Gas Station,Easton CITGO,301 N Washington St,Easton,MD,21601,Talbot,
-77.734744999596,39.6426289998993,2788,Convenience Store,Gas Station,AC & T,301 S Burhans Blvd,Hagerstown,MD,21740,Washington,
-76.0649149996978,39.2109460001023,2789,Convenience Store,Chain,Royal Farms,301 S Maple Ave,Chestertown,MD,21620,Kent,
-76.6133999996282,39.2923639996674,2790,Convenience Store,Pharmacy,Walgreens,301 Saint Paul St,Baltimore,MD,21202,Baltimore City,
-76.6467999996956,39.2868999997161,2791,Small Grocery/Corner Store, ,7 Star Convenience Store Inc,301 W Morris Ave,Baltimore,MD,21223,Baltimore City,
-76.6220110002102,39.3013549998811,2792,Small Grocery/Corner Store, ,Red Fearn's Management,301 W Preston St,Baltimore,MD,21201,Baltimore City,
-76.6097790003124,39.3252080000462,2793,Small Grocery/Corner Store, ,Greenmount Convenience Store,3010 Greenmount Ave,Baltimore,MD,21218,Baltimore City,
-76.7744179999107,38.4954599999356,2794,Convenience Store,Chain,Dash In Food Stores,30100 Three Notch Rd,Charlotte Hall,MD,20622,St Marys,
-76.065538000212,39.2108960003385,2795,Convenience Store,Gas Station,Maple Rs,302 S Maple Ave,Chestertown,MD,21620,Kent,
-75.840790000363,39.6034279998348,2796,Convenience Store,Chain,Wawa,302 W Pulaski Hwy,Elkton,MD,21921,Cecil,Yes
-77.8103000002528,39.5942000002785,2797,Convenience Store,Gas Station,Sunoco Gas Station,302-304 Potomac St,Williamsport,MD,21795,Washington,
-76.6631599999707,39.237827999994,2798,Convenience Store,Chain,7-Eleven,3023 Hammonds Ferry Rd,Halethorpe,MD,21227,Baltimore,Yes
-75.5703000000456,38.3549000000933,2799,Supermarket, ,ALDI,30248 Dagsboro Rd,Salisbury,MD,21804,Wicomico,Yes
-76.9640350000388,38.9556299998297,2800,Supermarket, ,ALDI,3025 Hamilton St,Hyattsville,MD,20782,Prince Georges,Yes
-76.5603239995684,38.943577000165,2801,Convenience Store,Pharmacy,CVS Pharmacy,3025 Solomons Island Rd,Edgewater,MD,21037,Anne Arundel,Yes
-76.573778000205,39.2921229997491,2802,Small Grocery/Corner Store, ,Ricardo's Grocery,3027 E Baltimore St,Baltimore,MD,21224,Baltimore City,
-76.7739249999912,38.5001970000972,2803,Convenience Store,Pharmacy,Walgreens,30283 Triangle Dr,Charlotte Hall,MD,20622,St Marys,Yes
-76.7742249995669,38.5007690002341,2804,Supermarket, ,Food Lion,30290 Mount Wolf Rd,Charlotte Hall,MD,20622,St Marys,Yes
-75.7012270003053,38.2131429998213,2805,Convenience Store,Gas Station,Goose Creek Food Stores at Exxon,30293 Mount Vernon Rd,Princess Anne,MD,21853,Somerset,Yes
-76.7764480002134,38.4928299998441,2806,Convenience Store,Gas Station,Charlotte Hall Shell,30295 Three Notch Rd,Charlotte Hall,MD,20622,St Marys,Yes
-76.3852099996652,39.4981570001493,2807,Supermarket, ,Walmart Grocery Pkup-Delivery,303 Fallston Blvd,Fallston,MD,21047,Harford,Yes
-76.8871899997693,39.4917289999742,2808,Convenience Store,Gas Station,R H Petro Inc,3031 Baltimore Blvd,Finksburg,MD,21048,Carroll,
-76.7733550000788,38.5028450001346,2809,Convenience Store,Chain,Wawa Food Market,30320 Three Notch Rd,Charlotte Hall,MD,20622,St Marys,Yes
-77.8096180001874,39.6031670000536,2810,Convenience Store,Gas Station,Williamsport Sunoco,304 E Potomac St,Williamsport,MD,21795,Washington,
-77.3140779998973,39.5382169997076,2811,Convenience Store,Chain,High's,304 N Main St,Woodsboro,MD,21798,Frederick,Yes
-75.6962429997853,38.2145510000211,2812,Convenience Store,Chain,Royal Farms,30452 Mount Vernon Rd,Princess Anne,MD,21853,Somerset,Yes
-76.5988389996771,38.5571630001021,2813,Convenience Store,Chain,Wawa,305 Market Square Dr,Prince Frederick,MD,20678,Calvert,Yes
-76.9462649996021,39.0816750001284,2814,Convenience Store,Gas Station,Exxon,3050 Briggs Chaney Rd,Silver Spring,MD,20904,Montgomery,
-76.9170909998214,38.6274569997843,2815,Supermarket, ,Safeway,3051 Waldorf Market Pl,Waldorf,MD,20603,Charles,Yes
-78.1612029995537,39.6966160001879,2816,Convenience Store,Gas Station,Exxon,306 E Main St,Hancock,MD,21750,Washington,
-76.3464279995929,39.5334589998128,2817,Convenience Store,Chain,7-Eleven,306 S Main St,Bel Air,MD,21014,Harford,Yes
-76.9151380004099,38.6296939996812,2818,Convenience Store,Pharmacy,CVS Pharmacy,3061 Technology Pl,Waldorf,MD,20601,Charles,
-75.783869999608,38.6979090000069,2819,Convenience Store,Gas Station,Bloomingdale Quick Mart,307 Bloomingdale Ave,Federalsburg,MD,21632,Caroline,Yes
-75.825222999583,38.4860800001804,2820,Convenience Store,Gas Station,Vienna Market,307 Old Ocean Gtwy,Vienna,MD,21869,Dorchester,Yes
-76.8876180002898,39.6630460000538,2821,Supermarket, ,Miller's Food Market,3075 Manchester Rd,Manchester,MD,21102,Carroll,Yes
-76.5630429996092,38.9406180001512,2822,Convenience Store,Chain,Dash In Food Stores,3075 Solomons Island Rd,Edgewater,MD,21037,Anne Arundel,Yes
-76.5643849999986,38.9404950002516,2823,Convenience Store,Chain,7-Eleven,3078 Solomons Island Rd,Edgewater,MD,21037,Anne Arundel,
-75.3884430003797,38.1797660001023,2824,Small Grocery/Corner Store, ,Snow Hill Food Rite,308 E Market St,Snow Hill,MD,21863,Worcester,Yes
-76.9778999996808,38.5293129999453,2825,Convenience Store,Gas Station,Martin's,309 Charles St,La Plata,MD,20646,Charles,
-79.3219870004432,39.6237880001899,2826,Small Grocery/Corner Store, ,Harvest Moon Market,309 S Main St,Accident,MD,21520,Garrett,
-76.9122179996294,38.6038880002763,2827,Convenience Store,Chain,7-Eleven,309 Smallwood Dr,Waldorf,MD,20602,Charles,Yes
-76.8085939997549,39.2880859998822,2828,Convenience Store,Chain,High's,3095 Rogers Ave,Ellicott City,MD,21043,Howard,
-77.700712999692,39.633372999927,2829,Supermarket, ,WEIS Markets Inc,31 Eastern Blvd N,Hagerstown,MD,21740,Washington,Yes
-76.0658410001607,39.5896999999709,2830,Convenience Store,Gas Station,Pilot Travel Ctr,31 Heather Ln,Perryville,MD,21903,Cecil,Yes
-76.5732099999425,39.2925360003308,2831,Small Grocery/Corner Store, ,Moriah Grocery,3100 E Baltimore St,Baltimore,MD,21224,Baltimore City,
-76.5674920003769,39.3243730000124,2832,Small Grocery/Corner Store, ,Mix & Match Mini Mart,3100 Kenyon Ave,Baltimore,MD,21213,Baltimore City,
-77.0627770003989,39.1506849999076,2833,Convenience Store,Gas Station,Olney Sunoco,3100 Olney Sandy Spring Rd,Olney,MD,20832,Montgomery,
-76.5730280003676,39.2952650000845,2834,Convenience Store,Gas Station,Eagle Mart,3101 Pulaski Hwy,Baltimore,MD,21224,Baltimore City,Yes
-76.6695289996396,39.3097970001661,2835,Small Grocery/Corner Store, ,Flashpoint Grocery LLC,3101 Walbrook Ave,Baltimore,MD,21216,Baltimore City,
-76.9087460002765,38.6245770001177,2836,Small Grocery/Corner Store, ,Mercadito Waldorf,3103 Leonardtown Rd,Waldorf,MD,20601,Charles,
-76.9680749996542,38.9503120000957,2837,Supermarket, ,Price Rite,3104 Queens Chapel Rd,Hyattsville,MD,20782,Prince Georges,Yes
-76.5653299998298,38.9397879997978,2838,Convenience Store,Pharmacy,Walgreens,3106 Solomons Island Rd,Edgewater,MD,21037,Anne Arundel,Yes
-75.0739239997043,38.3606890001079,2839,Small Grocery/Corner Store, ,Minit Market,3107 Philadelphia Ave,Ocean City,MD,21842,Worcester,Yes
-75.8236309998466,39.5879979997291,2840,Supermarket, ,Redner's Warehouse Markets,311 Augustine Herman Hwy,Elkton,MD,21921,Cecil,Yes
-76.8464550002856,39.1020639997297,2841,Convenience Store,Gas Station,Laurel BP,311 Washington Blvd S,Laurel,MD,20707,Prince Georges,
-76.950737999761,39.0524250002744,2842,Convenience Store,Pharmacy,CVS Pharmacy,3110 Gracefield Rd,Silver Spring,MD,20904,Montgomery,
-76.9627229997865,38.9564389999684,2843,Convenience Store,Chain,7-Eleven,3110 Hamilton St,Hyattsville,MD,20782,Prince Georges,Yes
-77.0715999997946,39.1531000001196,2844,Convenience Store,Pharmacy,CVS Pharmacy,3110 Olney Sa # Shoppesatolney,Olney,MD,20832,Montgomery,Yes
-76.6155510003047,39.3264949996923,2845,Supermarket, ,Streets Market,3117 Saint Paul St,Baltimore,MD,21218,Baltimore City,Yes
-77.2479830002924,39.3209420001207,2846,Convenience Store,Gas Station,Shell Way LLC,3118 Will Mill Ter,Monrovia,MD,21770,Frederick,
-76.355830999845,39.5394549998636,2847,Convenience Store,Chain,Royal Farms,312 N Main St,Bel Air,MD,21014,Harford,
-79.3229859998027,39.623613999949,2848,Convenience Store,Gas Station,Hartmans Liberty,312 S Main St,Accident,MD,21520,Garrett,Yes
-76.5729749997658,39.2990270003347,2849,Small Grocery/Corner Store, ,Taylor Made Convenient Store,3121 E Monument St,Baltimore,MD,21205,Baltimore City,
-76.6703599996679,39.3092419998724,2850,Small Grocery/Corner Store, ,West North Market,3126 W North Ave,Baltimore,MD,21216,Baltimore City,Yes
-76.5727150003732,39.2979229997528,2851,Small Grocery/Corner Store, ,Nephews Food Market,3127 Mcelderry St,Baltimore,MD,21205,Baltimore City,
-76.5970340004037,39.4017410001934,2852,Convenience Store,Chain,7-Eleven,313 E Joppa Rd,Towson,MD,21286,Baltimore,Yes
-77.4279939997786,39.4083939998675,2853,Convenience Store,Chain,7-Eleven,313 S Jefferson St,Frederick,MD,21701,Frederick,Yes
-76.967795999995,38.9513049996744,2854,Convenience Store,Pharmacy,CVS Pharmacy,3130 Queens Chapel Rd,Hyattsville,MD,20782,Prince Georges,Yes
-76.6745990003733,39.3495679996899,2855,Small Grocery/Corner Store, ,EZ-Shop Grocery Corp,3131 W Belvedere Ave,Baltimore,MD,21215,Baltimore City,
-76.5718170003977,39.2862000003382,2856,Small Grocery/Corner Store, ,Brick + Mortar Street Eats Inc,3133 Eastern Ave,Baltimore,MD,21224,Baltimore City,
-76.8836399997003,39.4907320002816,2857,Convenience Store,Gas Station,Jiffy Mart,3137 Baltimore Blvd,Finksburg,MD,21048,Carroll,
-75.5251219996419,38.3768029997647,2858,Convenience Store,Gas Station,Hobbs Road Station,31373 Old Ocean City Rd,Salisbury,MD,21804,Wicomico,
-76.6622589996222,39.2592939998495,2859,Supermarket, ,ALDI,3140 Washington Blvd,Baltimore,MD,21230,Baltimore City,Yes
-76.9123979995545,38.6041479997249,2860,Convenience Store,Gas Station,Ultra Fuel,315 Smallwood Dr,Waldorf,MD,20602,Charles,
-76.5082219996521,39.2433700003432,2861,Small Grocery/Corner Store, ,J M Food Market Inc,315 Sollers Point Rd,Dundalk,MD,21222,Baltimore,
-75.9594129998566,39.6414929997109,2862,Convenience Store,Chain,High's,3155 Joseph Biggs Memorial Hwy,North East,MD,21901,Cecil,Yes
-77.0732819999427,38.6278940002132,2863,Convenience Store,Gas Station,Us Fuel Food Mart,3155 Marshall Hall Rd,Bryans Road,MD,20616,Charles,Yes
-77.2375339999267,39.1228640000994,2864,Supermarket, ,Whole Foods Market,316 Kentlands Blvd,Gaithersburg,MD,20878,Montgomery,Yes
-76.6295590000619,39.344909000168,2865,Convenience Store,Gas Station,CITGO Guilford,316 W Cold Spring Ln,Baltimore,MD,21210,Baltimore City,
-76.5677969999754,38.9360929999908,2866,Convenience Store,Chain,Wawa,3166 Solomons Island Rd,Edgewater,MD,21037,Anne Arundel,Yes
-75.6519029999809,38.2812569998854,2867,Convenience Store,Gas Station,Eden Quick Stop,31680 Eden Allen Rd,Eden,MD,21822,Somerset,
-76.4570830000085,39.0273350001352,2868,Convenience Store,Gas Station,Exxon,317 Buschs Frontage Rd,Annapolis,MD,21409,Anne Arundel,
-76.9546970000839,38.8493039997754,2869,Small Grocery/Corner Store, ,24 HR Tabacco & Convenience,3173 Branch Ave,Camp Springs,MD,20748,Prince Georges,Yes
-75.5108340004006,38.3520780000467,2870,Small Grocery/Corner Store, ,B & J Market,31795 Mount Hermon Rd,Salisbury,MD,21804,Wicomico,
-75.8611230003064,39.264985000267,2871,Supermarket, ,Food Lion,31810 River Rd,Millington,MD,21651,Kent,Yes
-75.5211320002551,38.3414059996957,2872,Convenience Store,Chain,Royal Farms,31954 Summer Dr,Salisbury,MD,21804,Wicomico,Yes
-75.5010140003969,38.3765710000856,2873,Convenience Store,Gas Station,Sunoco Gas Station,31997 Beaver Run Dr,Salisbury,MD,21804,Wicomico,Yes
-75.8237360003269,38.8748980001555,2874,Small Grocery/Corner Store, ,Q Mart Corp,32 Denton Plz,Denton,MD,21629,Caroline,
-77.1933360004126,39.1436559998594,2875,Small Grocery/Corner Store, ,Morazan Grocery Store,32 N Summit Ave,Gaithersburg,MD,20877,Montgomery,Yes
-76.3266460001936,38.9737229998179,2876,Convenience Store,Gas Station,Kent Island Depot,320 Romancoke Rd,Stevensville,MD,21666,Queen Annes,
-76.5722020003622,39.2925740000161,2877,Small Grocery/Corner Store, ,Patterson Grocery,3200 E Baltimore St,Baltimore,MD,21224,Baltimore City,Yes
-76.6704440002318,39.3022350000457,2878,Small Grocery/Corner Store, ,Jon's Grocery,3200 Normount Ave,Baltimore,MD,21216,Baltimore City,
-76.8207860003679,39.2828710002095,2879,Supermarket, ,Walmart Grocery Pickup,3200 North Ridge Rd,Ellicott City,MD,21043,Howard,Yes
-76.9084089999926,38.6230459999257,2880,Supermarket, ,Food Lion Inc 1184,3200 Old Washington Rd,Waldorf,MD,20602,Charles,Yes
-76.6163639998913,39.3278309998708,2881,Convenience Store,Pharmacy,CVS Pharmacy,3200 Saint Paul St,Baltimore,MD,21218,Baltimore City,Yes
-77.1514700004265,39.0581799996825,2882,Small Grocery/Corner Store, ,Laurel Convenience Ctr C O,3200 Tower Oaks Blvd,Rockville,MD,20852,Montgomery,
-76.9519269999896,38.8037190002906,2883,Small Grocery/Corner Store, ,Jumbo Food International Market,3201 Brinkley Rd,Temple Hills,MD,20748,Prince Georges,Yes
-76.9603960002813,38.85185200033,2884,Small Grocery/Corner Store, ,Naylor Convenience Store Inc,3201 Naylor Rd,Temple Hills,MD,20748,Prince Georges,
-76.6156149998788,39.3274709996551,2885,Small Grocery/Corner Store, ,University Market,3201 Saint Paul St # G,Baltimore,MD,21218,Baltimore City,Yes
-76.6836639996184,39.323972000128,2886,Small Grocery/Corner Store, ,Bexx Convenience Store,3202 Chelsea Ter,Baltimore,MD,21216,Baltimore City,
-76.9534729996952,38.8470159997326,2887,Small Grocery/Corner Store, ,Sunset Mart,3204 Curtis Dr,Temple Hills,MD,20748,Prince Georges,Yes
-76.6473079996838,39.2512299998788,2888,Convenience Store,Chain,7-Eleven,3204 Hollins Ferry Rd,Baltimore,MD,21227,Baltimore City,Yes
-76.5242249995518,39.5555109996629,2889,Convenience Store,Chain,Royal Farms,3209 Jarrettsville Pike,Monkton,MD,21111,Harford,Yes
-76.4563399998437,39.027029000309,2890,Convenience Store,Chain,Wawa,321 Buschs Frontage Rd,Annapolis,MD,21409,Anne Arundel,Yes
